plotid,sampleid,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Class
717,2865,1.0706910059640933,11.857321609735067,anis.ghattassi@oss.org.tn,false,2022-11-28 08:26,-17.4 secs,Mapbox Satellite,,POINT(1.070691005964093 11.857321609735067),Prairies
717,2866,1.0706910059640933,11.857541396475156,anis.ghattassi@oss.org.tn,false,2022-11-28 08:26,-17.4 secs,Mapbox Satellite,,POINT(1.070691005964093 11.857541396475156),Prairies
717,2867,1.070915584785154,11.857321609735067,anis.ghattassi@oss.org.tn,false,2022-11-28 08:26,-17.4 secs,Mapbox Satellite,,POINT(1.070915584785154 11.857321609735067),Prairies
717,2868,1.070915584785154,11.857541396475156,anis.ghattassi@oss.org.tn,false,2022-11-28 08:26,-17.4 secs,Mapbox Satellite,,POINT(1.070915584785154 11.857541396475156),Prairies
718,2869,1.8881579145128573,11.971586755563067,anis.ghattassi@oss.org.tn,false,2022-11-28 08:26,-12.7 secs,Mapbox Satellite,,POINT(1.888157914512857 11.971586755563067),Cultivated land
718,2870,1.8881579145128573,11.971806449837459,anis.ghattassi@oss.org.tn,false,2022-11-28 08:26,-12.7 secs,Mapbox Satellite,,POINT(1.888157914512857 11.971806449837459),Cultivated land
718,2871,1.8883824933339182,11.971586755563067,anis.ghattassi@oss.org.tn,false,2022-11-28 08:26,-12.7 secs,Mapbox Satellite,,POINT(1.888382493333918 11.971586755563067),Cultivated land
718,2872,1.8883824933339182,11.971806449837459,anis.ghattassi@oss.org.tn,false,2022-11-28 08:26,-12.7 secs,Mapbox Satellite,,POINT(1.888382493333918 11.971806449837459),Cultivated land
719,2873,-0.5642428111334359,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,4.8 secs,Mapbox Satellite,,POINT(-0.564242811133436 13.566031623815675),Prairies
719,2874,-0.5642428111334359,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,4.8 secs,Mapbox Satellite,,POINT(-0.564242811133436 13.566249936840947),Prairies
719,2875,-0.5640182323123752,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,4.8 secs,Mapbox Satellite,,POINT(-0.564018232312375 13.566031623815675),Prairies
719,2876,-0.5640182323123752,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,4.8 secs,Mapbox Satellite,,POINT(-0.564018232312375 13.566249936840947),Prairies
720,2877,-2.8998625498441912,9.67769009828281,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,-20.6 secs,Mapbox Satellite,,POINT(-2.899862549844191 9.67769009828281),Cultivated land
720,2878,-2.8998625498441912,9.6779114810506,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,-20.6 secs,Mapbox Satellite,,POINT(-2.899862549844191 9.6779114810506),Cultivated land
720,2879,-2.8996379710231306,9.67769009828281,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,-20.6 secs,Mapbox Satellite,,POINT(-2.899637971023131 9.67769009828281),Cultivated land
720,2880,-2.8996379710231306,9.6779114810506,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,-20.6 secs,Mapbox Satellite,,POINT(-2.899637971023131 9.6779114810506),Cultivated land
721,2881,-3.717329458392956,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,-20.6 secs,Mapbox Satellite,,POINT(-3.717329458392956 12.883932895368801),Cultivated land
721,2882,-3.717329458392956,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,-20.6 secs,Mapbox Satellite,,POINT(-3.717329458392956 12.884151820044664),Cultivated land
721,2883,-3.7171048795718953,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,-20.6 secs,Mapbox Satellite,,POINT(-3.717104879571895 12.883932895368801),Cultivated land
721,2884,-3.7171048795718953,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,-20.6 secs,Mapbox Satellite,,POINT(-3.717104879571895 12.884151820044664),Cultivated land
722,2885,-3.950891432264031,12.314090668666026,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,-21.0 secs,Mapbox Satellite,,POINT(-3.950891432264031 12.314090668666026),Cultivated land
722,2886,-3.950891432264031,12.314310080545823,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,-21.0 secs,Mapbox Satellite,,POINT(-3.950891432264031 12.314310080545823),Cultivated land
722,2887,-3.9506668534429705,12.314090668666026,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,-21.0 secs,Mapbox Satellite,,POINT(-3.95066685344297 12.314090668666026),Cultivated land
722,2888,-3.9506668534429705,12.314310080545823,anis.ghattassi@oss.org.tn,false,2022-11-28 08:27,-21.0 secs,Mapbox Satellite,,POINT(-3.95066685344297 12.314310080545823),Cultivated land
723,2889,0.7203480451574797,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-28 08:28,17.5 secs,Mapbox Satellite,,POINT(0.72034804515748 13.566031623815675),Cultivated land
723,2890,0.7203480451574797,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-28 08:28,17.5 secs,Mapbox Satellite,,POINT(0.72034804515748 13.566249936840947),Cultivated land
723,2891,0.7205726239785405,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-28 08:28,17.5 secs,Mapbox Satellite,,POINT(0.72057262397854 13.566031623815675),Cultivated land
723,2892,0.7205726239785405,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-28 08:28,17.5 secs,Mapbox Satellite,,POINT(0.72057262397854 13.566249936840947),Cultivated land
724,2893,-3.133424523715267,11.628648159813778,anis.ghattassi@oss.org.tn,false,2022-11-28 08:28,2.5 secs,Mapbox Satellite,,POINT(-3.133424523715267 11.628648159813778),Treeds areas
724,2894,-3.133424523715267,11.628868128975583,anis.ghattassi@oss.org.tn,false,2022-11-28 08:28,2.5 secs,Mapbox Satellite,,POINT(-3.133424523715267 11.628868128975583),Cultivated land
724,2895,-3.1331999448942063,11.628648159813778,anis.ghattassi@oss.org.tn,false,2022-11-28 08:28,2.5 secs,Mapbox Satellite,,POINT(-3.133199944894206 11.628648159813778),Treeds areas
724,2896,-3.1331999448942063,11.628868128975583,anis.ghattassi@oss.org.tn,false,2022-11-28 08:28,2.5 secs,Mapbox Satellite,,POINT(-3.133199944894206 11.628868128975583),Treeds areas
725,2897,-3.950891432264031,11.628648159813778,anis.ghattassi@oss.org.tn,false,2022-11-28 08:28,-12.5 secs,Mapbox Satellite,,POINT(-3.950891432264031 11.628648159813778),Cultivated land
725,2898,-3.950891432264031,11.628868128975583,anis.ghattassi@oss.org.tn,false,2022-11-28 08:28,-12.5 secs,Mapbox Satellite,,POINT(-3.950891432264031 11.628868128975583),Cultivated land
725,2899,-3.9506668534429705,11.628648159813778,anis.ghattassi@oss.org.tn,false,2022-11-28 08:28,-12.5 secs,Mapbox Satellite,,POINT(-3.95066685344297 11.628648159813778),Cultivated land
725,2900,-3.9506668534429705,11.628868128975583,anis.ghattassi@oss.org.tn,false,2022-11-28 08:28,-12.5 secs,Mapbox Satellite,,POINT(-3.95066685344297 11.628868128975583),Cultivated land
726,2901,-2.5495195890375784,12.656148226769531,anis.ghattassi@oss.org.tn,false,2022-11-28 08:29,8.4 secs,Mapbox Satellite,,POINT(-2.549519589037578 12.656148226769531),Cultivated land
726,2902,-2.5495195890375784,12.656367348797573,anis.ghattassi@oss.org.tn,false,2022-11-28 08:29,8.4 secs,Mapbox Satellite,,POINT(-2.549519589037578 12.656367348797573),Cultivated land
726,2903,-2.5492950102165177,12.656148226769531,anis.ghattassi@oss.org.tn,false,2022-11-28 08:29,8.4 secs,Mapbox Satellite,,POINT(-2.549295010216518 12.656148226769531),Cultivated land
726,2904,-2.5492950102165177,12.656367348797573,anis.ghattassi@oss.org.tn,false,2022-11-28 08:29,8.4 secs,Mapbox Satellite,,POINT(-2.549295010216518 12.656367348797573),Cultivated land
727,2905,-0.4474618241978981,12.085803602684976,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,38.2 secs,Mapbox Satellite,,POINT(-0.447461824197898 12.085803602684976),Cultivated land
727,2906,-0.4474618241978981,12.086023203659522,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,38.2 secs,Mapbox Satellite,,POINT(-0.447461824197898 12.086023203659522),Cultivated land
727,2907,-0.4472372453768374,12.085803602684976,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,38.2 secs,Mapbox Satellite,,POINT(-0.447237245376837 12.085803602684976),Cultivated land
727,2908,-0.4472372453768374,12.086023203659522,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,38.2 secs,Mapbox Satellite,,POINT(-0.447237245376837 12.086023203659522),Cultivated land
728,2909,-1.4984907066177384,13.6795272415294,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,-10.5 secs,Mapbox Satellite,,POINT(-1.498490706617738 13.6795272415294),Cultivated land
728,2910,-1.4984907066177384,13.679745449776249,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,-10.5 secs,Mapbox Satellite,,POINT(-1.498490706617738 13.679745449776249),Cultivated land
728,2911,-1.4982661277966776,13.6795272415294,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,-10.5 secs,Mapbox Satellite,,POINT(-1.498266127796678 13.6795272415294),Cultivated land
728,2912,-1.4982661277966776,13.679745449776249,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,-10.5 secs,Mapbox Satellite,,POINT(-1.498266127796678 13.679745449776249),Cultivated land
729,2913,-4.885139327748333,11.17074084430719,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,-18.0 secs,Mapbox Satellite,,POINT(-4.885139327748333 11.17074084430719),Cultivated land
729,2914,-4.885139327748333,11.170961168223613,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,-18.0 secs,Mapbox Satellite,,POINT(-4.885139327748333 11.170961168223613),Cultivated land
729,2915,-4.884914748927272,11.17074084430719,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,-18.0 secs,Mapbox Satellite,,POINT(-4.884914748927272 11.17074084430719),Cultivated land
729,2916,-4.884914748927272,11.170961168223613,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,-18.0 secs,Mapbox Satellite,,POINT(-4.884914748927272 11.170961168223613),Cultivated land
730,2917,-0.21389985032682252,11.74300859942828,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,-17.6 secs,Mapbox Satellite,,POINT(-0.213899850326823 11.74300859942828),Cultivated land
730,2918,-0.21389985032682252,11.743228477798127,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,-17.6 secs,Mapbox Satellite,,POINT(-0.213899850326823 11.743228477798127),Cultivated land
730,2919,-0.21367527150576182,11.74300859942828,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,-17.6 secs,Mapbox Satellite,,POINT(-0.213675271505762 11.74300859942828),Cultivated land
730,2920,-0.21367527150576182,11.743228477798127,anis.ghattassi@oss.org.tn,false,2022-11-28 08:30,-17.6 secs,Mapbox Satellite,,POINT(-0.213675271505762 11.743228477798127),Cultivated land
731,2921,-3.834110445328494,10.137846050689873,anis.ghattassi@oss.org.tn,false,2022-11-28 08:31,-7.9 secs,Mapbox Satellite,,POINT(-3.834110445328494 10.137846050689873),Cultivated land
731,2922,-3.834110445328494,10.138067123115135,anis.ghattassi@oss.org.tn,false,2022-11-28 08:31,-7.9 secs,Mapbox Satellite,,POINT(-3.834110445328494 10.138067123115135),Cultivated land
731,2923,-3.8338858665074333,10.137846050689873,anis.ghattassi@oss.org.tn,false,2022-11-28 08:31,-7.9 secs,Mapbox Satellite,,POINT(-3.833885866507433 10.137846050689873),Cultivated land
731,2924,-3.8338858665074333,10.138067123115135,anis.ghattassi@oss.org.tn,false,2022-11-28 08:31,-7.9 secs,Mapbox Satellite,,POINT(-3.833885866507433 10.138067123115135),Cultivated land
732,2925,-2.3159576151665027,12.997747836405296,anis.ghattassi@oss.org.tn,false,2022-11-28 08:31,-17.4 secs,Mapbox Satellite,,POINT(-2.315957615166503 12.997747836405296),Cultivated land
732,2926,-2.3159576151665027,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-28 08:31,-17.4 secs,Mapbox Satellite,,POINT(-2.315957615166503 12.99796666117554),Cultivated land
732,2927,-2.315733036345442,12.997747836405296,anis.ghattassi@oss.org.tn,false,2022-11-28 08:31,-17.4 secs,Mapbox Satellite,,POINT(-2.315733036345442 12.997747836405296),Cultivated land
732,2928,-2.315733036345442,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-28 08:31,-17.4 secs,Mapbox Satellite,,POINT(-2.315733036345442 12.99796666117554),Cultivated land
733,2929,-1.8488336674243515,13.225220804976928,anis.ghattassi@oss.org.tn,false,2022-11-28 08:32,22.1 secs,Mapbox Satellite,,POINT(-1.848833667424352 13.225220804976928),Prairies
733,2930,-1.8488336674243515,13.225439427486634,anis.ghattassi@oss.org.tn,false,2022-11-28 08:32,22.1 secs,Mapbox Satellite,,POINT(-1.848833667424352 13.225439427486634),Cultivated land
733,2931,-1.8486090886032909,13.225220804976928,anis.ghattassi@oss.org.tn,false,2022-11-28 08:32,22.1 secs,Mapbox Satellite,,POINT(-1.848609088603291 13.225220804976928),Prairies
733,2932,-1.8486090886032909,13.225439427486634,anis.ghattassi@oss.org.tn,false,2022-11-28 08:32,22.1 secs,Mapbox Satellite,,POINT(-1.848609088603291 13.225439427486634),Cultivated land
734,2933,-0.5642428111334359,13.6795272415294,anis.ghattassi@oss.org.tn,false,2022-11-28 08:32,-16.0 secs,Mapbox Satellite,,POINT(-0.564242811133436 13.6795272415294),Cultivated land
734,2934,-0.5642428111334359,13.679745449776249,anis.ghattassi@oss.org.tn,false,2022-11-28 08:32,-16.0 secs,Mapbox Satellite,,POINT(-0.564242811133436 13.679745449776249),Cultivated land
734,2935,-0.5640182323123752,13.6795272415294,anis.ghattassi@oss.org.tn,false,2022-11-28 08:32,-16.0 secs,Mapbox Satellite,,POINT(-0.564018232312375 13.6795272415294),Cultivated land
734,2936,-0.5640182323123752,13.679745449776249,anis.ghattassi@oss.org.tn,false,2022-11-28 08:32,-16.0 secs,Mapbox Satellite,,POINT(-0.564018232312375 13.679745449776249),Cultivated land
735,2937,-1.4984907066177384,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-28 08:32,-3.4 secs,Mapbox Satellite,,POINT(-1.498490706617738 12.883932895368801),Cultivated land
735,2938,-1.4984907066177384,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-28 08:32,-3.4 secs,Mapbox Satellite,,POINT(-1.498490706617738 12.884151820044664),Cultivated land
735,2939,-1.4982661277966776,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-28 08:32,-3.4 secs,Mapbox Satellite,,POINT(-1.498266127796678 12.883932895368801),Cultivated land
735,2940,-1.4982661277966776,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-28 08:32,-3.4 secs,Mapbox Satellite,,POINT(-1.498266127796678 12.884151820044664),Cultivated land
736,2941,-1.3817097196822006,13.111510614400927,anis.ghattassi@oss.org.tn,false,2022-11-28 08:33,-19.4 secs,Mapbox Satellite,,POINT(-1.381709719682201 13.111510614400927),Cultivated land
736,2942,-1.3817097196822006,13.111729338448455,anis.ghattassi@oss.org.tn,false,2022-11-28 08:33,-19.4 secs,Mapbox Satellite,,POINT(-1.381709719682201 13.111729338448455),Cultivated land
736,2943,-1.3814851408611397,13.111510614400927,anis.ghattassi@oss.org.tn,false,2022-11-28 08:33,-19.4 secs,Mapbox Satellite,,POINT(-1.38148514086114 13.111510614400927),Cultivated land
736,2944,-1.3814851408611397,13.111729338448455,anis.ghattassi@oss.org.tn,false,2022-11-28 08:33,-19.4 secs,Mapbox Satellite,,POINT(-1.38148514086114 13.111729338448455),Cultivated land
737,2945,-5.352263275490484,10.941513993239369,anis.ghattassi@oss.org.tn,false,2022-11-28 08:33,-20.7 secs,Mapbox Satellite,,POINT(-5.352263275490484 10.941513993239369),Cultivated land
737,2946,-5.352263275490484,10.941734489460572,anis.ghattassi@oss.org.tn,false,2022-11-28 08:33,-20.7 secs,Mapbox Satellite,,POINT(-5.352263275490484 10.941734489460572),Cultivated land
737,2947,-5.352038696669424,10.941513993239369,anis.ghattassi@oss.org.tn,false,2022-11-28 08:33,-20.7 secs,Mapbox Satellite,,POINT(-5.352038696669424 10.941513993239369),Cultivated land
737,2948,-5.352038696669424,10.941734489460572,anis.ghattassi@oss.org.tn,false,2022-11-28 08:33,-20.7 secs,Mapbox Satellite,,POINT(-5.352038696669424 10.941734489460572),Cultivated land
738,2949,-0.21389985032682252,13.225220804976928,anis.ghattassi@oss.org.tn,false,2022-11-28 08:34,71.1 secs,Planet NICFI Public,,POINT(-0.213899850326823 13.225220804976928),Wetlands
738,2950,-0.21389985032682252,13.225439427486634,anis.ghattassi@oss.org.tn,false,2022-11-28 08:34,71.1 secs,Planet NICFI Public,,POINT(-0.213899850326823 13.225439427486634),Wetlands
738,2951,-0.21367527150576182,13.225220804976928,anis.ghattassi@oss.org.tn,false,2022-11-28 08:34,71.1 secs,Planet NICFI Public,,POINT(-0.213675271505762 13.225220804976928),Wetlands
738,2952,-0.21367527150576182,13.225439427486634,anis.ghattassi@oss.org.tn,false,2022-11-28 08:34,71.1 secs,Planet NICFI Public,,POINT(-0.213675271505762 13.225439427486634),Wetlands
739,2953,-0.3306808372623603,14.01968426044536,anis.ghattassi@oss.org.tn,false,2022-11-28 08:34,-11.0 secs,Mapbox Satellite,,POINT(-0.33068083726236 14.01968426044536),Cultivated land
739,2954,-0.3306808372623603,14.019902149534445,anis.ghattassi@oss.org.tn,false,2022-11-28 08:34,-11.0 secs,Mapbox Satellite,,POINT(-0.33068083726236 14.019902149534445),Cultivated land
739,2955,-0.3304562584412996,14.01968426044536,anis.ghattassi@oss.org.tn,false,2022-11-28 08:34,-11.0 secs,Mapbox Satellite,,POINT(-0.3304562584413 14.01968426044536),Cultivated land
739,2956,-0.3304562584412996,14.019902149534445,anis.ghattassi@oss.org.tn,false,2022-11-28 08:34,-11.0 secs,Mapbox Satellite,,POINT(-0.3304562584413 14.019902149534445),Cultivated land
740,2957,-3.2502055106508045,11.74300859942828,anis.ghattassi@oss.org.tn,false,2022-11-28 08:35,4.0 secs,Mapbox Satellite,,POINT(-3.250205510650804 11.74300859942828),Cultivated land
740,2958,-3.2502055106508045,11.743228477798127,anis.ghattassi@oss.org.tn,false,2022-11-28 08:35,4.0 secs,Mapbox Satellite,,POINT(-3.250205510650804 11.743228477798127),Cultivated land
740,2959,-3.249980931829744,11.74300859942828,anis.ghattassi@oss.org.tn,false,2022-11-28 08:35,4.0 secs,Mapbox Satellite,,POINT(-3.249980931829744 11.74300859942828),Cultivated land
740,2960,-3.249980931829744,11.743228477798127,anis.ghattassi@oss.org.tn,false,2022-11-28 08:35,4.0 secs,Mapbox Satellite,,POINT(-3.249980931829744 11.743228477798127),Cultivated land
741,2961,-5.235482288554947,10.712109713736453,anis.ghattassi@oss.org.tn,false,2022-11-28 08:35,-8.5 secs,Mapbox Satellite,,POINT(-5.235482288554947 10.712109713736453),Cultivated land
741,2962,-5.235482288554947,10.712330378862404,anis.ghattassi@oss.org.tn,false,2022-11-28 08:35,-8.5 secs,Mapbox Satellite,,POINT(-5.235482288554947 10.712330378862404),Cultivated land
741,2963,-5.235257709733887,10.712109713736453,anis.ghattassi@oss.org.tn,false,2022-11-28 08:35,-8.5 secs,Mapbox Satellite,,POINT(-5.235257709733887 10.712109713736453),Cultivated land
741,2964,-5.235257709733887,10.712330378862404,anis.ghattassi@oss.org.tn,false,2022-11-28 08:35,-8.5 secs,Mapbox Satellite,,POINT(-5.235257709733887 10.712330378862404),Cultivated land
742,2965,-1.2649287327466625,11.628648159813778,anis.ghattassi@oss.org.tn,false,2022-11-28 08:35,-17.5 secs,Mapbox Satellite,,POINT(-1.264928732746662 11.628648159813778),Cultivated land
742,2966,-1.2649287327466625,11.628868128975583,anis.ghattassi@oss.org.tn,false,2022-11-28 08:35,-17.5 secs,Mapbox Satellite,,POINT(-1.264928732746662 11.628868128975583),Cultivated land
742,2967,-1.2647041539256016,11.628648159813778,anis.ghattassi@oss.org.tn,false,2022-11-28 08:35,-17.5 secs,Mapbox Satellite,,POINT(-1.264704153925602 11.628648159813778),Cultivated land
742,2968,-1.2647041539256016,11.628868128975583,anis.ghattassi@oss.org.tn,false,2022-11-28 08:35,-17.5 secs,Mapbox Satellite,,POINT(-1.264704153925602 11.628868128975583),Cultivated land
